STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,temp_max,temp_min,temp_mean,precip
"53","033","030902",1400000US53033030902,"53033030902","309.02",Census Tract 309.02,WA,King County,Washington,CT,3905389,46988,16.9596426946722,6.43650145428785,11.700257697928,1084.99968711722
"53","033","030310",1400000US53033030310,"53033030310","303.10",Census Tract 303.10,WA,King County,Washington,CT,3205496,0,16.9596426946722,6.43650145428785,11.700257697928,1116.55252830069
"53","041","971700",1400000US53041971700,"53041971700","9717",Census Tract 9717,WA,Lewis County,Washington,CT,667520504,27594919,16.9596426946722,6.43650145428785,11.700257697928,1643.07611373105
"53","033","030006",1400000US53033030006,"53033030006","300.06",Census Tract 300.06,WA,King County,Washington,CT,1993786,164002,16.9596426946722,6.43650145428785,11.700257697928,1140.96551939176
"53","033","029504",1400000US53033029504,"53033029504","295.04",Census Tract 295.04,WA,King County,Washington,CT,1883417,0,16.9596426946722,6.43650145428785,11.700257697928,1105.39731066799
"53","033","029305",1400000US53033029305,"53033029305","293.05",Census Tract 293.05,WA,King County,Washington,CT,2897230,2246,16.9596426946722,6.43650145428785,11.700257697928,1090.06756406725
"53","033","028901",1400000US53033028901,"53033028901","289.01",Census Tract 289.01,WA,King County,Washington,CT,2295692,415797,16.9596426946722,6.43650145428785,11.700257697928,1045.11674130073
"53","033","028100",1400000US53033028100,"53033028100","281",Census Tract 281,WA,King County,Washington,CT,1590422,0,16.9596426946722,6.43650145428785,11.700257697928,1073.50524372589
"53","033","027400",1400000US53033027400,"53033027400","274",Census Tract 274,WA,King County,Washington,CT,3325455,0,16.9596426946722,6.43650145428785,11.700257697928,1051.99285425127
"53","033","021300",1400000US53033021300,"53033021300","213",Census Tract 213,WA,King County,Washington,CT,1784010,1204136,16.9596426946722,6.43650145428785,11.700257697928,990.358601705471
"53","033","020200",1400000US53033020200,"53033020200","202",Census Tract 202,WA,King County,Washington,CT,2591500,0,16.9596426946722,6.43650145428785,11.700257697928,987.774890859133
"53","033","010401",1400000US53033010401,"53033010401","104.01",Census Tract 104.01,WA,King County,Washington,CT,1629874,0,16.9596426946722,6.43650145428785,11.700257697928,988.079327128858
"53","033","009000",1400000US53033009000,"53033009000","90",Census Tract 90,WA,King County,Washington,CT,855872,0,16.9596426946722,6.43650145428785,11.700257697928,989.867029298226
"53","009","001500",1400000US53009001500,"53009001500","15",Census Tract 15,WA,Clallam County,Washington,CT,509949165,4634888,16.9596426946722,6.43650145428785,11.700257697928,1645.45463860861
"53","009","001000",1400000US53009001000,"53009001000","10",Census Tract 10,WA,Clallam County,Washington,CT,1782368,1946998,16.9596426946722,6.43650145428785,11.700257697928,666.617230843164
"53","031","950202",1400000US53031950202,"53031950202","9502.02",Census Tract 9502.02,WA,Jefferson County,Washington,CT,251347240,80613719,16.9596426946722,6.43650145428785,11.700257697928,1071.46819167383
"53","043","960200",1400000US53043960200,"53043960200","9602",Census Tract 9602,WA,Lincoln County,Washington,CT,1409927262,21819637,16.9596426946722,6.43650145428785,11.700257697928,393.097773410092
"53","043","960300",1400000US53043960300,"53043960300","9603",Census Tract 9603,WA,Lincoln County,Washington,CT,1910302767,40636369,16.9596426946722,6.43650145428785,11.700257697928,312.556602801784
"53","047","970800",1400000US53047970800,"53047970800","9708",Census Tract 9708,WA,Okanogan County,Washington,CT,540670627,6571567,16.9596426946722,6.43650145428785,11.700257697928,372.546260014047
"53","047","940200",1400000US53047940200,"53047940200","9402",Census Tract 9402,WA,Okanogan County,Washington,CT,1747633568,40432732,16.9596426946722,6.43650145428785,11.700257697928,354.7526465924
"53","047","970500",1400000US53047970500,"53047970500","9705",Census Tract 9705,WA,Okanogan County,Washington,CT,1033221076,8815425,16.9596426946722,6.43650145428785,11.700257697928,437.142504380304
"53","047","970400",1400000US53047970400,"53047970400","9704",Census Tract 9704,WA,Okanogan County,Washington,CT,586058396,4557702,16.9596426946722,6.43650145428785,11.700257697928,351.066031062425
"53","057","940700",1400000US53057940700,"53057940700","9407",Census Tract 9407,WA,Skagit County,Washington,CT,1449913,309443,16.9596426946722,6.43650145428785,11.700257697928,725.797674789515
"53","057","940500",1400000US53057940500,"53057940500","9405",Census Tract 9405,WA,Skagit County,Washington,CT,1422796,0,16.9596426946722,6.43650145428785,11.700257697928,728.545753510668
"53","057","952500",1400000US53057952500,"53057952500","9525",Census Tract 9525,WA,Skagit County,Washington,CT,1809558,187440,16.9596426946722,6.43650145428785,11.700257697928,871.99660939842
"53","063","003000",1400000US53063003000,"53063003000","30",Census Tract 30,WA,Spokane County,Washington,CT,1446924,0,16.9596426946722,6.43650145428785,11.700257697928,448.385148608585
"53","063","014001",1400000US53063014001,"53063014001","140.01",Census Tract 140.01,WA,Spokane County,Washington,CT,2783956,0,16.9596426946722,6.43650145428785,11.700257697928,469.279994286984
"53","063","011800",1400000US53063011800,"53063011800","118",Census Tract 118,WA,Spokane County,Washington,CT,2849286,0,16.9596426946722,6.43650145428785,11.700257697928,455.888022001069
"53","063","000700",1400000US53063000700,"53063000700","7",Census Tract 7,WA,Spokane County,Washington,CT,2154894,0,16.9596426946722,6.43650145428785,11.700257697928,443.546200825297
"53","063","002100",1400000US53063002100,"53063002100","21",Census Tract 21,WA,Spokane County,Washington,CT,1221241,0,16.9596426946722,6.43650145428785,11.700257697928,439.05181645088
"53","065","950200",1400000US53065950200,"53065950200","9502",Census Tract 9502,WA,Stevens County,Washington,CT,532650295,773560,16.9596426946722,6.43650145428785,11.700257697928,647.147278571509
"53","065","941000",1400000US53065941000,"53065941000","9410",Census Tract 9410,WA,Stevens County,Washington,CT,615308216,18316007,16.9596426946722,6.43650145428785,11.700257697928,477.302539985874
"53","065","951100",1400000US53065951100,"53065951100","9511",Census Tract 9511,WA,Stevens County,Washington,CT,611273567,2527674,16.9596426946722,6.43650145428785,11.700257697928,548.601145201649
"53","067","011300",1400000US53067011300,"53067011300","113",Census Tract 113,WA,Thurston County,Washington,CT,3328298,511557,16.9596426946722,6.43650145428785,11.700257697928,1305.96114709063
"53","067","010920",1400000US53067010920,"53067010920","109.20",Census Tract 109.20,WA,Thurston County,Washington,CT,9242421,115516,16.9596426946722,6.43650145428785,11.700257697928,1382.55273808938
"53","067","010520",1400000US53067010520,"53067010520","105.20",Census Tract 105.20,WA,Thurston County,Washington,CT,3714493,584953,16.9596426946722,6.43650145428785,11.700257697928,1343.91334511725
"53","073","000600",1400000US53073000600,"53073000600","6",Census Tract 6,WA,Whatcom County,Washington,CT,1117991,122832,16.9596426946722,6.43650145428785,11.700257697928,984.042949798955
"53","077","002900",1400000US53077002900,"53077002900","29",Census Tract 29,WA,Yakima County,Washington,CT,212458397,522480,16.9596426946722,6.43650145428785,11.700257697928,361.767159463188
"53","077","001901",1400000US53077001901,"53077001901","19.01",Census Tract 19.01,WA,Yakima County,Washington,CT,5292108,0,16.9596426946722,6.43650145428785,11.700257697928,200.571623249935
"53","077","000600",1400000US53077000600,"53077000600","6",Census Tract 6,WA,Yakima County,Washington,CT,1530445,0,16.9596426946722,6.43650145428785,11.700257697928,223.564496052709
"53","017","950800",1400000US53017950800,"53017950800","9508",Census Tract 9508,WA,Douglas County,Washington,CT,5588633,917920,16.9596426946722,6.43650145428785,11.700257697928,269.360721870396
"53","029","970800",1400000US53029970800,"53029970800","9708",Census Tract 9708,WA,Island County,Washington,CT,1564790,0,16.9596426946722,6.43650145428785,11.700257697928,628.121051569698
"53","029","970601",1400000US53029970601,"53029970601","9706.01",Census Tract 9706.01,WA,Island County,Washington,CT,1627514,0,16.9596426946722,6.43650145428785,11.700257697928,618.339770139526
"53","057","950100",1400000US53057950100,"53057950100","9501",Census Tract 9501,WA,Skagit County,Washington,CT,59058084,19271773,16.9596426946722,6.43650145428785,11.700257697928,742.323608279669
"53","011","040909",1400000US53011040909,"53011040909","409.09",Census Tract 409.09,WA,Clark County,Washington,CT,4216445,0,16.9596426946722,6.43650145428785,11.700257697928,1072.68515772659
"53","011","040711",1400000US53011040711,"53011040711","407.11",Census Tract 407.11,WA,Clark County,Washington,CT,2005786,0,16.9596426946722,6.43650145428785,11.700257697928,1207.29757119765
"53","011","041332",1400000US53011041332,"53011041332","413.32",Census Tract 413.32,WA,Clark County,Washington,CT,1570868,0,16.9596426946722,6.43650145428785,11.700257697928,1192.22823299778
"53","011","042700",1400000US53011042700,"53011042700","427",Census Tract 427,WA,Clark County,Washington,CT,1191516,0,16.9596426946722,6.43650145428785,11.700257697928,1082.48409854687
"53","067","011622",1400000US53067011622,"53067011622","116.22",Census Tract 116.22,WA,Thurston County,Washington,CT,2166820,460169,16.9596426946722,6.43650145428785,11.700257697928,1295.52045515264
"53","053","073122",1400000US53053073122,"53053073122","731.22",Census Tract 731.22,WA,Pierce County,Washington,CT,5032204,0,16.9596426946722,6.43650145428785,11.700257697928,1135.75187787446
"53","035","080800",1400000US53035080800,"53035080800","808",Census Tract 808,WA,Kitsap County,Washington,CT,1137381,592890,16.9596426946722,6.43650145428785,11.700257697928,1345.12846287616
"53","053","073116",1400000US53053073116,"53053073116","731.16",Census Tract 731.16,WA,Pierce County,Washington,CT,16089294,48340,16.9596426946722,6.43650145428785,11.700257697928,1132.79879732977
"53","053","072106",1400000US53053072106,"53053072106","721.06",Census Tract 721.06,WA,Pierce County,Washington,CT,3411072,0,16.9596426946722,6.43650145428785,11.700257697928,1110.84153940168
"53","053","070100",1400000US53053070100,"53053070100","701",Census Tract 701,WA,Pierce County,Washington,CT,1896921464,14234308,16.9596426946722,6.43650145428785,11.700257697928,2072.71503046532
"53","053","061200",1400000US53053061200,"53053061200","612",Census Tract 612,WA,Pierce County,Washington,CT,1890510,0,16.9596426946722,6.43650145428785,11.700257697928,1109.41168776186
"53","053","061700",1400000US53053061700,"53053061700","617",Census Tract 617,WA,Pierce County,Washington,CT,2643642,0,16.9596426946722,6.43650145428785,11.700257697928,1094.63746277797
"53","053","063502",1400000US53053063502,"53053063502","635.02",Census Tract 635.02,WA,Pierce County,Washington,CT,1931125,5938,16.9596426946722,6.43650145428785,11.700257697928,1087.259399423
"53","053","071209",1400000US53053071209,"53053071209","712.09",Census Tract 712.09,WA,Pierce County,Washington,CT,2324702,0,16.9596426946722,6.43650145428785,11.700257697928,1085.96295786902
"53","053","060906",1400000US53053060906,"53053060906","609.06",Census Tract 609.06,WA,Pierce County,Washington,CT,1573418,0,16.9596426946722,6.43650145428785,11.700257697928,1110.06883363649
"53","053","071505",1400000US53053071505,"53053071505","715.05",Census Tract 715.05,WA,Pierce County,Washington,CT,4531080,0,16.9596426946722,6.43650145428785,11.700257697928,1082.27372732327
"53","053","940009",1400000US53053940009,"53053940009","9400.09",Census Tract 9400.09,WA,Pierce County,Washington,CT,7888670,0,16.9596426946722,6.43650145428785,11.700257697928,1070.16525612815
"53","053","071601",1400000US53053071601,"53053071601","716.01",Census Tract 716.01,WA,Pierce County,Washington,CT,4032409,0,16.9596426946722,6.43650145428785,11.700257697928,1081.45437284117
"53","049","950200",1400000US53049950200,"53049950200","9502",Census Tract 9502,WA,Pacific County,Washington,CT,401391660,14800607,16.9596426946722,6.43650145428785,11.700257697928,2158.31355788266
"53","015","000901",1400000US53015000901,"53015000901","9.01",Census Tract 9.01,WA,Cowlitz County,Washington,CT,3467730,240833,16.9596426946722,6.43650145428785,11.700257697928,1273.11504494629
"53","071","920301",1400000US53071920301,"53071920301","9203.01",Census Tract 9203.01,WA,Walla Walla County,Washington,CT,2621060,0,16.9596426946722,6.43650145428785,11.700257697928,404.286876197841
"53","011","041337",1400000US53011041337,"53011041337","413.37",Census Tract 413.37,WA,Clark County,Washington,CT,2591237,7161,16.9596426946722,6.43650145428785,11.700257697928,1197.96364441109
"53","063","010604",1400000US53063010604,"53063010604","106.04",Census Tract 106.04,WA,Spokane County,Washington,CT,3460018,0,16.9596426946722,6.43650145428785,11.700257697928,447.374337736424
"53","063","004001",1400000US53063004001,"53063004001","40.01",Census Tract 40.01,WA,Spokane County,Washington,CT,828735,0,16.9596426946722,6.43650145428785,11.700257697928,448.453979408577
"53","063","002503",1400000US53063002503,"53063002503","25.03",Census Tract 25.03,WA,Spokane County,Washington,CT,902373,66363,16.9596426946722,6.43650145428785,11.700257697928,445.390901014186
"53","063","004701",1400000US53063004701,"53063004701","47.01",Census Tract 47.01,WA,Spokane County,Washington,CT,1307168,0,16.9596426946722,6.43650145428785,11.700257697928,511.595226572116
"53","063","000202",1400000US53063000202,"53063000202","2.02",Census Tract 2.02,WA,Spokane County,Washington,CT,627100,0,16.9596426946722,6.43650145428785,11.700257697928,463.154715142566
"53","033","029507",1400000US53033029507,"53033029507","295.07",Census Tract 295.07,WA,King County,Washington,CT,1749224,0,16.9596426946722,6.43650145428785,11.700257697928,1134.7140687936
"53","033","029309",1400000US53033029309,"53033029309","293.09",Census Tract 293.09,WA,King County,Washington,CT,2261673,0,16.9596426946722,6.43650145428785,11.700257697928,1074.24874021314
"53","033","005202",1400000US53033005202,"53033005202","52.02",Census Tract 52.02,WA,King County,Washington,CT,269234,19268,16.9596426946722,6.43650145428785,11.700257697928,981.634626826213
"53","033","020301",1400000US53033020301,"53033020301","203.01",Census Tract 203.01,WA,King County,Washington,CT,1262275,35402,16.9596426946722,6.43650145428785,11.700257697928,1010.16387898915
"53","033","032706",1400000US53033032706,"53033032706","327.06",Census Tract 327.06,WA,King County,Washington,CT,458845767,11916761,16.9596426946722,6.43650145428785,11.700257697928,3021.06682691708
"53","033","032222",1400000US53033032222,"53033032222","322.22",Census Tract 322.22,WA,King County,Washington,CT,1281699,0,16.9596426946722,6.43650145428785,11.700257697928,1253.72614175878
"53","033","023806",1400000US53033023806,"53033023806","238.06",Census Tract 238.06,WA,King County,Washington,CT,234791,0,16.9596426946722,6.43650145428785,11.700257697928,1042.31360497956
